NAME	TITLE	SCORE	
RPL36	ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]	-0.10225104	
PROSER1	proline and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:20291]	-0.10227228	
JKAMP	JNK1/MAPK8 associated membrane protein [Source:HGNC Symbol;Acc:HGNC:20184]	-0.102282844	
ZFAND6	zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]	-0.102318816	
OTUD4	OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]	-0.10234727	
CLEC2A	C-type lectin domain family 2 member A [Source:HGNC Symbol;Acc:HGNC:24191]	-0.10238376	
TAAR2	trace amine associated receptor 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:4514]	-0.10239806	
ZNF560	zinc finger protein 560 [Source:HGNC Symbol;Acc:HGNC:26484]	-0.10240242	
RNF170	ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]	-0.102440566	
FGD4	FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]	-0.10245302	
PGAP1	post-GPI attachment to proteins inositol deacylase 1 [Source:HGNC Symbol;Acc:HGNC:25712]	-0.1024767	
TCAF1	TRPM8 channel associated factor 1 [Source:HGNC Symbol;Acc:HGNC:22201]	-0.10257498	
SCGB2B2	secretoglobin family 2B member 2 [Source:HGNC Symbol;Acc:HGNC:27616]	-0.102586426	
RNASEK-C17orf49	RNASEK-C17orf49 readthrough [Source:HGNC Symbol;Acc:HGNC:44419]	-0.10261261	
APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F [Source:HGNC Symbol;Acc:HGNC:17356]	-0.10261261	
CIPC	CLOCK interacting pacemaker [Source:HGNC Symbol;Acc:HGNC:20365]	-0.10265768	
IFNA17	interferon alpha 17 [Source:HGNC Symbol;Acc:HGNC:5422]	-0.10265768	
EEF1G	eukaryotic translation elongation factor 1 gamma [Source:HGNC Symbol;Acc:HGNC:3213]	-0.10265768	
EFNA4	ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]	-0.10265768	
MYOT	myotilin [Source:HGNC Symbol;Acc:HGNC:12399]	-0.10267772	
ZMYM4	zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]	-0.10268455	
POU2F1	POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212]	-0.10269011	
ARL9	ADP ribosylation factor like GTPase 9 [Source:HGNC Symbol;Acc:HGNC:23592]	-0.10269796	
BIK	BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]	-0.102778904	
TMEM169	transmembrane protein 169 [Source:HGNC Symbol;Acc:HGNC:25130]	-0.102832496	
SAR1A	secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]	-0.10284079	
TRAPPC8	trafficking protein particle complex 8 [Source:HGNC Symbol;Acc:HGNC:29169]	-0.10287938	
SH3D19	SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]	-0.1028805	
CDC123	cell division cycle 123 [Source:HGNC Symbol;Acc:HGNC:16827]	-0.10296216	
ITGB3BP	integrin subunit beta 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6157]	-0.10296242	
VCP	valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]	-0.102964915	
TMC1	transmembrane channel like 1 [Source:HGNC Symbol;Acc:HGNC:16513]	-0.10297221	
LPIN2	lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]	-0.10298415	
SEC22C	SEC22 homolog C, vesicle trafficking protein [Source:HGNC Symbol;Acc:HGNC:16828]	-0.10300227	
SCFD1	sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]	-0.103015535	
TGFBR2	transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]	-0.10303916	
GPATCH11	G-patch domain containing 11 [Source:HGNC Symbol;Acc:HGNC:26768]	-0.103148006	
ZNF383	zinc finger protein 383 [Source:HGNC Symbol;Acc:HGNC:18609]	-0.103149265	
SCN8A	sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596]	-0.1031579	
NAA38	N-alpha-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]	-0.103175044	
SLC30A8	solute carrier family 30 member 8 [Source:HGNC Symbol;Acc:HGNC:20303]	-0.103206724	
HRH4	histamine receptor H4 [Source:HGNC Symbol;Acc:HGNC:17383]	-0.10335276	
DACT2	dishevelled binding antagonist of beta catenin 2 [Source:HGNC Symbol;Acc:HGNC:21231]	-0.103359245	
RYK	receptor like tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10481]	-0.103384696	
DCTN5	dynactin subunit 5 [Source:HGNC Symbol;Acc:HGNC:24594]	-0.103392355	
DCLRE1C	DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]	-0.10340334	
DCBLD2	discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]	-0.10341222	
SRA1	steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281]	-0.103466146	
MEP1A	meprin A subunit alpha [Source:HGNC Symbol;Acc:HGNC:7015]	-0.103501804	
EDDM3B	epididymal protein 3B [Source:HGNC Symbol;Acc:HGNC:19223]	-0.10354102	
TMEM130	transmembrane protein 130 [Source:HGNC Symbol;Acc:HGNC:25429]	-0.103581585	
DUSP16	dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]	-0.103585355	
FBXO16	F-box protein 16 [Source:HGNC Symbol;Acc:HGNC:13618]	-0.10360062	
ZNF521	zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]	-0.10374341	
WDR48	WD repeat domain 48 [Source:HGNC Symbol;Acc:HGNC:30914]	-0.10376023	
FNIP2	folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]	-0.10383526	
RAB18	RAB18, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14244]	-0.10384773	
SHLD2	shieldin complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28773]	-0.10385352	
ADPGK	ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]	-0.10386636	
ZNF133	zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917]	-0.10389733	
TMED2	transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]	-0.103919685	
FIG4	FIG4 phosphoinositide 5-phosphatase [Source:HGNC Symbol;Acc:HGNC:16873]	-0.10392156	
NAF1	nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]	-0.1039351	
PDE7A	phosphodiesterase 7A [Source:HGNC Symbol;Acc:HGNC:8791]	-0.103937134	
IRS1	insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125]	-0.10398315	
SH3RF1	SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]	-0.103990555	
LZTFL1	leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741]	-0.10400379	
AFTPH	aftiphilin [Source:HGNC Symbol;Acc:HGNC:25951]	-0.10400904	
NANOS1	nanos C2HC-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:23044]	-0.10417671	
TUBG2	tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]	-0.10417965	
ATP6V1H	ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]	-0.10419189	
LMAN1	lectin, mannose binding 1 [Source:HGNC Symbol;Acc:HGNC:6631]	-0.10420999	
TM4SF19-TCTEX1D2	TM4SF19-TCTEX1D2 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49190]	-0.1042354	
NELL2	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]	-0.10426043	
DENND5A	DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]	-0.10426561	
TRIM33	tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]	-0.1043242	
ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	-0.10434077	
DCAF12	DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]	-0.10448087	
HDC	histidine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4855]	-0.10449748	
TMED1	transmembrane p24 trafficking protein 1 [Source:HGNC Symbol;Acc:HGNC:17291]	-0.1045301	
SLC22A24	solute carrier family 22 member 24 [Source:HGNC Symbol;Acc:HGNC:28542]	-0.104549885	
APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C [Source:HGNC Symbol;Acc:HGNC:17353]	-0.10460116	
ARTN	artemin [Source:HGNC Symbol;Acc:HGNC:727]	-0.10461322	
ABHD2	abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]	-0.10471489	
SMAD4	SMAD family member 4 [Source:HGNC Symbol;Acc:HGNC:6770]	-0.104721434	
HSD17B1	hydroxysteroid 17-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5210]	-0.10478008	
IL15	interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]	-0.104803756	
GPR37L1	G protein-coupled receptor 37 like 1 [Source:HGNC Symbol;Acc:HGNC:14923]	-0.10480561	
CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	-0.10485278	
NT5C	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]	-0.10492811	
ADO	2-aminoethanethiol dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]	-0.1049455	
NUDT12	nudix hydrolase 12 [Source:HGNC Symbol;Acc:HGNC:18826]	-0.1049515	
SETBP1	SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]	-0.10495449	
PPARGC1A	PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]	-0.10497368	
PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]	-0.1049864	
UGT3A2	UDP glycosyltransferase family 3 member A2 [Source:HGNC Symbol;Acc:HGNC:27266]	-0.10503216	
CEP20	centrosomal protein 20 [Source:HGNC Symbol;Acc:HGNC:26435]	-0.10506311	
USP47	ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]	-0.10506953	
SRPRA	SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307]	-0.10509215	
ARL5A	ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696]	-0.10513924	
WRN	WRN RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:12791]	-0.10514563	
MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]	-0.105155915	
N4BP1	NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29850]	-0.10516203	
FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	-0.105164275	
SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48 [Source:HGNC Symbol;Acc:HGNC:21368]	-0.105171464	
CCDC18	coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:HGNC:30370]	-0.10520394	
SLC2A13	solute carrier family 2 member 13 [Source:HGNC Symbol;Acc:HGNC:15956]	-0.10527497	
TADA2A	transcriptional adaptor 2A [Source:HGNC Symbol;Acc:HGNC:11531]	-0.10528382	
BMPR2	bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]	-0.1052839	
ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10864]	-0.10535224	
TNRC6B	trinucleotide repeat containing adaptor 6B [Source:HGNC Symbol;Acc:HGNC:29190]	-0.10538003	
QRSL1	glutaminyl-tRNA amidotransferase subunit QRSL1 [Source:HGNC Symbol;Acc:HGNC:21020]	-0.10541723	
CEP152	centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]	-0.105441816	
FITM1	fat storage inducing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:33714]	-0.10544512	
HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:19419]	-0.10546654	
ZNF138	zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]	-0.105471626	
LINS1	lines homolog 1 [Source:HGNC Symbol;Acc:HGNC:30922]	-0.10548411	
TRAM1L1	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	-0.10549414	
TASOR	transcription activation suppressor [Source:HGNC Symbol;Acc:HGNC:30314]	-0.105549395	
CLASP1	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]	-0.10556082	
AHI1	Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]	-0.10556691	
CINP	cyclin dependent kinase 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:23789]	-0.10559325	
RNF169	ring finger protein 169 [Source:HGNC Symbol;Acc:HGNC:26961]	-0.1055939	
LRPPRC	leucine rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]	-0.10561723	
MYL6B	myosin light chain 6B [Source:HGNC Symbol;Acc:HGNC:29823]	-0.10562591	
RUNX2	RUNX family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	-0.10567393	
CD59	CD59 molecule (CD59 blood group) [Source:HGNC Symbol;Acc:HGNC:1689]	-0.10571538	
DDA1	DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:HGNC:28360]	-0.105720475	
OPTN	optineurin [Source:HGNC Symbol;Acc:HGNC:17142]	-0.10572073	
PMEPA1	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	-0.105791956	
GALNT7	polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]	-0.10579948	
EXOSC10	exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]	-0.10580908	
SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:11187]	-0.10582909	
NEUROG2	neurogenin 2 [Source:HGNC Symbol;Acc:HGNC:13805]	-0.10584547	
FAM118B	family with sequence similarity 118 member B [Source:HGNC Symbol;Acc:HGNC:26110]	-0.10588026	
ZNF83	zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]	-0.10589487	
SCG3	secretogranin III [Source:HGNC Symbol;Acc:HGNC:13707]	-0.10594237	
LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	-0.10594532	
OR6J1	olfactory receptor family 6 subfamily J member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14707]	-0.105978616	
CPB1	carboxypeptidase B1 [Source:HGNC Symbol;Acc:HGNC:2299]	-0.10598003	
CNOT8	CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]	-0.1059961	
PXDN	peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]	-0.10601951	
TRIM4	tripartite motif containing 4 [Source:HGNC Symbol;Acc:HGNC:16275]	-0.10603664	
TSFM	Ts translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12367]	-0.10607882	
IMMP1L	inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317]	-0.10612894	
NDUFS4	NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]	-0.10615315	
SIRT5	sirtuin 5 [Source:HGNC Symbol;Acc:HGNC:14933]	-0.10623223	
OC90	otoconin 90 [Source:HGNC Symbol;Acc:HGNC:8100]	-0.10623649	
ING3	inhibitor of growth family member 3 [Source:HGNC Symbol;Acc:HGNC:14587]	-0.10626233	
SDF2	stromal cell derived factor 2 [Source:HGNC Symbol;Acc:HGNC:10675]	-0.10637653	
HACD2	3-hydroxyacyl-CoA dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:9640]	-0.10637855	
CHD9	chromodomain helicase DNA binding protein 9 [Source:HGNC Symbol;Acc:HGNC:25701]	-0.10643117	
COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	-0.10643313	
CTAGE6	CTAGE family member 6 [Source:HGNC Symbol;Acc:HGNC:28644]	-0.10644217	
ACBD7	acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]	-0.10647059	
TMA16	translation machinery associated 16 homolog [Source:HGNC Symbol;Acc:HGNC:25638]	-0.1065254	
MAP2	microtubule associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]	-0.10652983	
YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]	-0.10655681	
STAU2	staufen double-stranded RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11371]	-0.10658742	
PRB4	proline rich protein BstNI subfamily 4 [Source:HGNC Symbol;Acc:HGNC:9340]	-0.106589146	
CLTC	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]	-0.10659999	
PNPLA2	patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]	-0.10660719	
RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing [Source:HGNC Symbol;Acc:HGNC:29289]	-0.106656425	
PRDM5	PR/SET domain 5 [Source:HGNC Symbol;Acc:HGNC:9349]	-0.10667971	
NUP37	nucleoporin 37 [Source:HGNC Symbol;Acc:HGNC:29929]	-0.10668457	
NDUFS5	NADH:ubiquinone oxidoreductase subunit S5 [Source:HGNC Symbol;Acc:HGNC:7712]	-0.10673005	
TMEM117	transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]	-0.10673903	
AATF	apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:HGNC:19235]	-0.10681508	
RNLS	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	-0.10690464	
FAM172A	family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]	-0.10692456	
RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]	-0.10697406	
PKD2	polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]	-0.10698647	
LACTB2	lactamase beta 2 [Source:HGNC Symbol;Acc:HGNC:18512]	-0.10698975	
ANKRD20A1	ankyrin repeat domain 20 family member A1 [Source:HGNC Symbol;Acc:HGNC:23665]	-0.10699257	
LIPJ	lipase family member J [Source:HGNC Symbol;Acc:HGNC:21773]	-0.10701242	
FGF21	fibroblast growth factor 21 [Source:HGNC Symbol;Acc:HGNC:3678]	-0.10702524	
OGA	O-GlcNAcase [Source:HGNC Symbol;Acc:HGNC:7056]	-0.10705465	
ANO6	anoctamin 6 [Source:HGNC Symbol;Acc:HGNC:25240]	-0.107127264	
ECI2	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]	-0.10714121	
RAI14	retinoic acid induced 14 [Source:HGNC Symbol;Acc:HGNC:14873]	-0.107153505	
DIPK1A	divergent protein kinase domain 1A [Source:HGNC Symbol;Acc:HGNC:32213]	-0.10722655	
FAF2	Fas associated factor family member 2 [Source:HGNC Symbol;Acc:HGNC:24666]	-0.10723274	
CABCOCO1	ciliary associated calcium binding coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28678]	-0.10725372	
AHCTF1	AT-hook containing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:24618]	-0.10729084	
LATS2	large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515]	-0.10741411	
XPO1	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	-0.107433915	
HTRA1	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]	-0.10743468	
TET2	tet methylcytosine dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:25941]	-0.10746717	
CA14	carbonic anhydrase 14 [Source:HGNC Symbol;Acc:HGNC:1372]	-0.10751904	
GNGT1	G protein subunit gamma transducin 1 [Source:HGNC Symbol;Acc:HGNC:4411]	-0.10758063	
STX17	syntaxin 17 [Source:HGNC Symbol;Acc:HGNC:11432]	-0.107624814	
TMEM11	transmembrane protein 11 [Source:HGNC Symbol;Acc:HGNC:16823]	-0.10765411	
PRDM9	PR/SET domain 9 [Source:HGNC Symbol;Acc:HGNC:13994]	-0.107684344	
LIX1	limb and CNS expressed 1 [Source:HGNC Symbol;Acc:HGNC:18581]	-0.107732505	
GANC	glucosidase alpha, neutral C [Source:HGNC Symbol;Acc:HGNC:4139]	-0.10773834	
ATP5F1D	ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837]	-0.10776129	
TP63	tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]	-0.10777512	
PSORS1C1	psoriasis susceptibility 1 candidate 1 [Source:HGNC Symbol;Acc:HGNC:17202]	-0.10778762	
GRB2	growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	-0.10781078	
PSMD6	proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]	-0.107835546	
ADGRA2	adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]	-0.107849255	
IRF3	interferon regulatory factor 3 [Source:HGNC Symbol;Acc:HGNC:6118]	-0.107891284	
SDHAF4	succinate dehydrogenase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:20957]	-0.10790315	
ZFYVE9	zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]	-0.10790649	
CSF2	colony stimulating factor 2 [Source:HGNC Symbol;Acc:HGNC:2434]	-0.10791435	
PPP4R2	protein phosphatase 4 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:18296]	-0.10791945	
SYNJ2BP-COX16	SYNJ2BP-COX16 readthrough [Source:HGNC Symbol;Acc:HGNC:48350]	-0.107971966	
SEC13	SEC13 homolog, nuclear pore and COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10697]	-0.10802228	
SCPEP1	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]	-0.10811438	
UBE2D3	ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]	-0.10811982	
TNPO3	transportin 3 [Source:HGNC Symbol;Acc:HGNC:17103]	-0.10817063	
ETS2	ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]	-0.108176656	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	-0.10819495	
ZNF248	zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]	-0.10821192	
RNF103-CHMP3	RNF103-CHMP3 readthrough [Source:HGNC Symbol;Acc:HGNC:38847]	-0.10821564	
CD200	CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]	-0.10827473	
PRDM2	PR/SET domain 2 [Source:HGNC Symbol;Acc:HGNC:9347]	-0.108285345	
ENOPH1	enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599]	-0.10829914	
RASSF6	Ras association domain family member 6 [Source:HGNC Symbol;Acc:HGNC:20796]	-0.108321	
RSRC1	arginine and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24152]	-0.108360805	
USP24	ubiquitin specific peptidase 24 [Source:HGNC Symbol;Acc:HGNC:12623]	-0.10836557	
TMPO	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]	-0.10838354	
EML5	EMAP like 5 [Source:HGNC Symbol;Acc:HGNC:18197]	-0.108410425	
CD52	CD52 molecule [Source:HGNC Symbol;Acc:HGNC:1804]	-0.10846284	
NFKBIZ	NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]	-0.108470574	
GTSF1	gametocyte specific factor 1 [Source:HGNC Symbol;Acc:HGNC:26565]	-0.1085312	
SYDE2	synapse defective Rho GTPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:25841]	-0.10860619	
CWC27	CWC27 spliceosome associated cyclophilin [Source:HGNC Symbol;Acc:HGNC:10664]	-0.10861038	
LONP2	lon peptidase 2, peroxisomal [Source:HGNC Symbol;Acc:HGNC:20598]	-0.10862589	
THSD1	thrombospondin type 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17754]	-0.10865816	
TSSK6	testis specific serine kinase 6 [Source:HGNC Symbol;Acc:HGNC:30410]	-0.10865833	
LCA5	lebercilin LCA5 [Source:HGNC Symbol;Acc:HGNC:31923]	-0.108705685	
VPS13A	vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908]	-0.10873374	
CAPS2	calcyphosine 2 [Source:HGNC Symbol;Acc:HGNC:16471]	-0.10873816	
RP1L1	RP1 like 1 [Source:HGNC Symbol;Acc:HGNC:15946]	-0.108760595	
CRYBG3	crystallin beta-gamma domain containing 3 [Source:HGNC Symbol;Acc:HGNC:34427]	-0.10877354	
AADACL3	arylacetamide deacetylase like 3 [Source:HGNC Symbol;Acc:HGNC:32037]	-0.10878645	
TMEM87B	transmembrane protein 87B [Source:HGNC Symbol;Acc:HGNC:25913]	-0.10879758	
EBI3	Epstein-Barr virus induced 3 [Source:HGNC Symbol;Acc:HGNC:3129]	-0.10883916	
PCNX4	pecanex 4 [Source:HGNC Symbol;Acc:HGNC:20349]	-0.108918056	
CRYAB	crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]	-0.10899523	
ACER3	alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]	-0.10906211	
DAGLB	diacylglycerol lipase beta [Source:HGNC Symbol;Acc:HGNC:28923]	-0.10909248	
ESF1	ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898]	-0.10911713	
YLPM1	YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]	-0.10912505	
UBE2R2	ubiquitin conjugating enzyme E2 R2 [Source:HGNC Symbol;Acc:HGNC:19907]	-0.10916944	
NTPCR	nucleoside-triphosphatase, cancer-related [Source:HGNC Symbol;Acc:HGNC:28204]	-0.109188445	
FDX1	ferredoxin 1 [Source:HGNC Symbol;Acc:HGNC:3638]	-0.1092471	
SFMBT1	Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]	-0.109249294	
SNRPA1	small nuclear ribonucleoprotein polypeptide A' [Source:HGNC Symbol;Acc:HGNC:11152]	-0.10925553	
PPP3CB	protein phosphatase 3 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9315]	-0.109266445	
TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]	-0.10934295	
ZNF100	zinc finger protein 100 [Source:HGNC Symbol;Acc:HGNC:12880]	-0.109344855	
NEK10	NIMA related kinase 10 [Source:HGNC Symbol;Acc:HGNC:18592]	-0.109358616	
MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	-0.10947641	
PTP4A2	protein tyrosine phosphatase 4A2 [Source:HGNC Symbol;Acc:HGNC:9635]	-0.10950649	
KTN1	kinectin 1 [Source:HGNC Symbol;Acc:HGNC:6467]	-0.10951945	
IL6ST	interleukin 6 signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]	-0.10952815	
