NAME	TITLE	SCORE	
GIMAP1	GTPase, IMAP family member 1 [Source:HGNC Symbol;Acc:HGNC:23237]	-0.20866287	
F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	-0.2086809	
HNRNPC	heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]	-0.20868808	
PCNX1	pecanex 1 [Source:HGNC Symbol;Acc:HGNC:19740]	-0.20872976	
CNIH1	cornichon family AMPA receptor auxiliary protein 1 [Source:HGNC Symbol;Acc:HGNC:19431]	-0.2088309	
CEPT1	choline/ethanolamine phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24289]	-0.20883201	
ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	-0.20896372	
GBP3	guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]	-0.20900664	
RBPMS	RNA binding protein, mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:19097]	-0.20909308	
ZBTB46	zinc finger and BTB domain containing 46 [Source:HGNC Symbol;Acc:HGNC:16094]	-0.20916308	
LGMN	legumain [Source:HGNC Symbol;Acc:HGNC:9472]	-0.20919906	
DCBLD2	discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]	-0.20923069	
ZMYND11	zinc finger MYND-type containing 11 [Source:HGNC Symbol;Acc:HGNC:16966]	-0.20930324	
C4orf3	chromosome 4 open reading frame 3 [Source:HGNC Symbol;Acc:HGNC:19225]	-0.20936146	
DHX15	DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]	-0.20940848	
CSTF3	cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485]	-0.20947348	
EBF1	EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]	-0.20956674	
KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]	-0.2096632	
FKBP3	FKBP prolyl isomerase 3 [Source:HGNC Symbol;Acc:HGNC:3719]	-0.20971002	
WNK1	WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]	-0.20981905	
MEA1	male-enhanced antigen 1 [Source:HGNC Symbol;Acc:HGNC:6986]	-0.20983899	
FBXO3	F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582]	-0.20988317	
MPZL1	myelin protein zero like 1 [Source:HGNC Symbol;Acc:HGNC:7226]	-0.2099898	
FBXW7	F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]	-0.21012375	
RNF141	ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159]	-0.21015836	
TNFSF13B	TNF superfamily member 13b [Source:HGNC Symbol;Acc:HGNC:11929]	-0.21025188	
EML4	EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316]	-0.21040496	
LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]	-0.21043862	
RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]	-0.21046889	
THOC7	THO complex 7 [Source:HGNC Symbol;Acc:HGNC:29874]	-0.21062768	
MZT1	mitotic spindle organizing protein 1 [Source:HGNC Symbol;Acc:HGNC:33830]	-0.21065353	
RAB28	RAB28, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9768]	-0.21072452	
CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	-0.21078192	
BZW2	basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]	-0.21078847	
EIF2S1	eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]	-0.21082734	
VPS13A	vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908]	-0.21087134	
FCHSD2	FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]	-0.21089968	
RINT1	RAD50 interactor 1 [Source:HGNC Symbol;Acc:HGNC:21876]	-0.21091773	
FLT1	fms related receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]	-0.21106873	
RTTN	rotatin [Source:HGNC Symbol;Acc:HGNC:18654]	-0.2111552	
DUS3L	dihydrouridine synthase 3 like [Source:HGNC Symbol;Acc:HGNC:26920]	-0.21120661	
FAM229B	family with sequence similarity 229 member B [Source:HGNC Symbol;Acc:HGNC:33858]	-0.21124284	
NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]	-0.21125847	
TFG	trafficking from ER to golgi regulator [Source:HGNC Symbol;Acc:HGNC:11758]	-0.21128301	
WDR55	WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971]	-0.2113953	
CD55	CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]	-0.2114289	
G2E3	G2/M-phase specific E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20338]	-0.21143056	
ZFPL1	zinc finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:12868]	-0.211532	
GAN	gigaxonin [Source:HGNC Symbol;Acc:HGNC:4137]	-0.21159253	
ERO1B	endoplasmic reticulum oxidoreductase 1 beta [Source:HGNC Symbol;Acc:HGNC:14355]	-0.21160242	
CCDC102B	coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]	-0.21168992	
PTK2	protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]	-0.21169682	
NSRP1	nuclear speckle splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25305]	-0.21174403	
SSR3	signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325]	-0.21177024	
CHD7	chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]	-0.21180096	
ROCK1	Rho associated coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]	-0.2118093	
HHEX	hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]	-0.21183729	
C10orf88	chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]	-0.2118991	
PSMA6	proteasome 20S subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]	-0.21193436	
CXCL6	C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]	-0.21209908	
SRSF11	serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]	-0.21214166	
ATP5PB	ATP synthase peripheral stalk-membrane subunit b [Source:HGNC Symbol;Acc:HGNC:840]	-0.21226713	
STX11	syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]	-0.21229474	
WIF1	WNT inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:18081]	-0.21236065	
OGA	O-GlcNAcase [Source:HGNC Symbol;Acc:HGNC:7056]	-0.2123866	
SRSF10	serine and arginine rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]	-0.21241602	
ALB	albumin [Source:HGNC Symbol;Acc:HGNC:399]	-0.21245992	
FAIM	Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703]	-0.21247268	
PURG	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]	-0.21256393	
DNAJC10	DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]	-0.21264741	
OXCT1	3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]	-0.21274814	
NCOA1	nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:7668]	-0.2127872	
H4-16	H4 histone 16 [Source:HGNC Symbol;Acc:HGNC:20510]	-0.21292822	
CPNE8	copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]	-0.21295711	
OR6C65	olfactory receptor family 6 subfamily C member 65 [Source:HGNC Symbol;Acc:HGNC:31295]	-0.21303111	
TGFBR1	transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772]	-0.21304005	
HNRNPLL	heterogeneous nuclear ribonucleoprotein L like [Source:HGNC Symbol;Acc:HGNC:25127]	-0.21307255	
PPHLN1	periphilin 1 [Source:HGNC Symbol;Acc:HGNC:19369]	-0.21315779	
TBPL1	TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]	-0.2132372	
NDFIP1	Nedd4 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17592]	-0.21330935	
THRAP3	thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]	-0.21346791	
CLEC9A	C-type lectin domain containing 9A [Source:HGNC Symbol;Acc:HGNC:26705]	-0.21348411	
ANKRD17	ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]	-0.21350479	
SUPT20H	SPT20 homolog, SAGA complex component [Source:HGNC Symbol;Acc:HGNC:20596]	-0.21350774	
LMBRD2	LMBR1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25287]	-0.21352156	
HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	-0.21353528	
GAS2L3	growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]	-0.21355997	
EPS15	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]	-0.21356426	
CDK11A	cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]	-0.21357624	
ZNF165	zinc finger protein 165 [Source:HGNC Symbol;Acc:HGNC:12953]	-0.21359856	
PLEK	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]	-0.21372409	
USO1	USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]	-0.21374832	
GNG11	G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]	-0.21375868	
TTC37	tetratricopeptide repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:23639]	-0.21380715	
ZRANB1	zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]	-0.21388672	
LRRC8D	leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]	-0.2139605	
ANO6	anoctamin 6 [Source:HGNC Symbol;Acc:HGNC:25240]	-0.21401536	
GCLM	glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]	-0.21413353	
C2orf69	chromosome 2 open reading frame 69 [Source:HGNC Symbol;Acc:HGNC:26799]	-0.21414383	
IGFBP7	insulin like growth factor binding protein 7 [Source:HGNC Symbol;Acc:HGNC:5476]	-0.21415332	
KLRD1	killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]	-0.21420224	
DMTF1	cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603]	-0.21423635	
CHST2	carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]	-0.21427569	
SETSIP	SET like protein [Source:HGNC Symbol;Acc:HGNC:42937]	-0.21427801	
ASNS	asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]	-0.21428561	
VSIG8	V-set and immunoglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:32063]	-0.21430382	
TREML4	triggering receptor expressed on myeloid cells like 4 [Source:HGNC Symbol;Acc:HGNC:30807]	-0.21434923	
SBF2	SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135]	-0.21457812	
LRRC37A2	leucine rich repeat containing 37 member A2 [Source:HGNC Symbol;Acc:HGNC:32404]	-0.21459572	
PKIG	cAMP-dependent protein kinase inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:9019]	-0.21461591	
PHKB	phosphorylase kinase regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:8927]	-0.21465795	
FYB1	FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]	-0.214667	
SYCP2	synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]	-0.21469398	
TRA2B	transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]	-0.21489729	
MRPS9	mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]	-0.21502215	
TCF12	transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11623]	-0.21504378	
SLC35D3	solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]	-0.2150532	
USP25	ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]	-0.21507095	
DEK	DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]	-0.21507311	
HSF2	heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]	-0.21510895	
GOLPH3L	golgi phosphoprotein 3 like [Source:HGNC Symbol;Acc:HGNC:24882]	-0.21516521	
SETD9	SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]	-0.21529688	
HIVEP2	HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]	-0.21532944	
DUSP19	dual specificity phosphatase 19 [Source:HGNC Symbol;Acc:HGNC:18894]	-0.21544172	
POGK	pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]	-0.21549621	
KRTAP17-1	keratin associated protein 17-1 [Source:HGNC Symbol;Acc:HGNC:18917]	-0.21555252	
HSP90B1	heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]	-0.21559134	
TMEM59	transmembrane protein 59 [Source:HGNC Symbol;Acc:HGNC:1239]	-0.21576709	
CEP170	centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920]	-0.21588029	
CCDC28A	coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]	-0.21589631	
TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]	-0.21589695	
DEFB123	defensin beta 123 [Source:HGNC Symbol;Acc:HGNC:18103]	-0.21590453	
PPARG	peroxisome proliferator activated receptor gamma [Source:HGNC Symbol;Acc:HGNC:9236]	-0.21595098	
LCOR	ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503]	-0.21596286	
RGS17	regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	-0.2160025	
EPC2	enhancer of polycomb homolog 2 [Source:HGNC Symbol;Acc:HGNC:24543]	-0.21610427	
MFSD6	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]	-0.21619895	
EDNRB	endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]	-0.21634962	
ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]	-0.21636762	
ESD	esterase D [Source:HGNC Symbol;Acc:HGNC:3465]	-0.2163986	
ZC3H13	zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368]	-0.21646309	
RPS6KA2	ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]	-0.21646523	
PLEKHA8	pleckstrin homology domain containing A8 [Source:HGNC Symbol;Acc:HGNC:30037]	-0.21652365	
MRPL16	mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]	-0.21658275	
HOXA3	homeobox A3 [Source:HGNC Symbol;Acc:HGNC:5104]	-0.21662046	
PICALM	phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]	-0.21662143	
VRK2	VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]	-0.21669522	
DOP1A	DOP1 leucine zipper like protein A [Source:HGNC Symbol;Acc:HGNC:21194]	-0.21680082	
PPP4R3B	protein phosphatase 4 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:29267]	-0.216802	
SPINK5	serine peptidase inhibitor Kazal type 5 [Source:HGNC Symbol;Acc:HGNC:15464]	-0.21684423	
ARMC8	armadillo repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:24999]	-0.21694262	
UBLCP1	ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]	-0.21699744	
NDNF	neuron derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:26256]	-0.21700916	
GFM1	G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]	-0.21712056	
IFNB1	interferon beta 1 [Source:HGNC Symbol;Acc:HGNC:5434]	-0.21718621	
TEK	TEK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11724]	-0.21722339	
FABP2	fatty acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3556]	-0.21726513	
NDFIP2	Nedd4 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18537]	-0.21729313	
CRIPT	CXXC repeat containing interactor of PDZ3 domain [Source:HGNC Symbol;Acc:HGNC:14312]	-0.21731219	
INTS8	integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]	-0.21737823	
ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]	-0.21743001	
PSMD6	proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]	-0.21758498	
SLBP	stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904]	-0.21763474	
SMAD5	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	-0.21773036	
CDC42EP5	CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]	-0.21798551	
PSMB1	proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]	-0.218273	
SMLR1	small leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:44670]	-0.2182791	
CLEC4D	C-type lectin domain family 4 member D [Source:HGNC Symbol;Acc:HGNC:14554]	-0.21830639	
ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]	-0.21831688	
ASTE1	asteroid homolog 1 [Source:HGNC Symbol;Acc:HGNC:25021]	-0.21838589	
HEBP1	heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]	-0.2185794	
HIPK3	homeodomain interacting protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:4915]	-0.21863362	
ACTR2	actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]	-0.21866289	
ZBED3	zinc finger BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711]	-0.21867009	
HECTD2	HECT domain E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:26736]	-0.21874061	
SNX14	sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]	-0.21878734	
DONSON	DNA replication fork stabilization factor DONSON [Source:HGNC Symbol;Acc:HGNC:2993]	-0.21882318	
CYYR1	cysteine and tyrosine rich 1 [Source:HGNC Symbol;Acc:HGNC:16274]	-0.21882887	
ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	-0.21887152	
EIF3I	eukaryotic translation initiation factor 3 subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	-0.21891674	
EIF4A1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]	-0.21908009	
RBMS2	RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]	-0.2191008	
FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	-0.2191749	
ZNF117	zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897]	-0.21927	
ELF1	E74 like ETS transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3316]	-0.21929806	
NFAT5	nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]	-0.21950974	
BIRC6	baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]	-0.21957874	
CCDC14	coiled-coil domain containing 14 [Source:HGNC Symbol;Acc:HGNC:25766]	-0.21979596	
SVIP	small VCP interacting protein [Source:HGNC Symbol;Acc:HGNC:25238]	-0.21982759	
SUCNR1	succinate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4542]	-0.21984363	
NPS	neuropeptide S [Source:HGNC Symbol;Acc:HGNC:33940]	-0.22006692	
WWTR1	WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042]	-0.22012994	
EMCN	endomucin [Source:HGNC Symbol;Acc:HGNC:16041]	-0.2201842	
ZC2HC1A	zinc finger C2HC-type containing 1A [Source:HGNC Symbol;Acc:HGNC:24277]	-0.22030559	
SNX13	sorting nexin 13 [Source:HGNC Symbol;Acc:HGNC:21335]	-0.22033033	
TRIML1	tripartite motif family like 1 [Source:HGNC Symbol;Acc:HGNC:26698]	-0.22044629	
USP15	ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]	-0.22051963	
SET	SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]	-0.22055154	
SP3	Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]	-0.22057678	
RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1 [Source:HGNC Symbol;Acc:HGNC:9859]	-0.22063857	
MYOT	myotilin [Source:HGNC Symbol;Acc:HGNC:12399]	-0.22066666	
PPP4R2	protein phosphatase 4 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:18296]	-0.22071779	
C8orf88	chromosome 8 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:44672]	-0.22082765	
ZNF80	zinc finger protein 80 [Source:HGNC Symbol;Acc:HGNC:13155]	-0.22084886	
CLEC2D	C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]	-0.22087704	
SASH1	SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]	-0.22088738	
KAT6A	lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]	-0.22092621	
PHF14	PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]	-0.22099859	
ADD3	adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]	-0.22102953	
ROMO1	reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185]	-0.2210326	
TAOK1	TAO kinase 1 [Source:HGNC Symbol;Acc:HGNC:29259]	-0.2211059	
TWF1	twinfilin actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9620]	-0.22135803	
COPS4	COP9 signalosome subunit 4 [Source:HGNC Symbol;Acc:HGNC:16702]	-0.22136828	
ZBTB2	zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]	-0.22140296	
SLC25A27	solute carrier family 25 member 27 [Source:HGNC Symbol;Acc:HGNC:21065]	-0.2214475	
CRCP	CGRP receptor component [Source:HGNC Symbol;Acc:HGNC:17888]	-0.22145681	
GPR45	G protein-coupled receptor 45 [Source:HGNC Symbol;Acc:HGNC:4503]	-0.22147946	
USP12	ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:HGNC:20485]	-0.22165899	
RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	-0.22166349	
KCNE2	potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:6242]	-0.22171459	
ASB14	ankyrin repeat and SOCS box containing 14 [Source:HGNC Symbol;Acc:HGNC:19766]	-0.22180785	
ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4 [Source:HGNC Symbol;Acc:HGNC:14573]	-0.2219649	
SCAF4	SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304]	-0.22197223	
DSEL	dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]	-0.22197758	
CDC27	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]	-0.22199482	
THBS1	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	-0.22201478	
PRG4	proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]	-0.22204463	
CAPZA2	capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]	-0.22206593	
COL25A1	collagen type XXV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18603]	-0.22224289	
DENND1B	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]	-0.22248913	
KTN1	kinectin 1 [Source:HGNC Symbol;Acc:HGNC:6467]	-0.22254914	
SLC35G3	solute carrier family 35 member G3 [Source:HGNC Symbol;Acc:HGNC:26848]	-0.2225543	
CCDC87	coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579]	-0.22273335	
LIN28B	lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]	-0.22280908	
PRICKLE2	prickle planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:20340]	-0.22286665	
THAP2	THAP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20854]	-0.22303884	
EAF2	ELL associated factor 2 [Source:HGNC Symbol;Acc:HGNC:23115]	-0.22317392	
GAB1	GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]	-0.22340362	
ANKRD50	ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:HGNC:29223]	-0.22346632	
ZNF22	zinc finger protein 22 [Source:HGNC Symbol;Acc:HGNC:13012]	-0.22347538	
RASSF7	Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166]	-0.22353284	
CENPC	centromere protein C [Source:HGNC Symbol;Acc:HGNC:1854]	-0.2235693	
CCNG1	cyclin G1 [Source:HGNC Symbol;Acc:HGNC:1592]	-0.22363888	
COPB1	COPI coat complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]	-0.22365285	
ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]	-0.2236581	
WEE1	WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]	-0.2237124	
PAWR	pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]	-0.2237267	
C4orf33	chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]	-0.22376704	
CTNNAL1	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]	-0.22377397	
FBXO11	F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]	-0.22379178	
CDC7	cell division cycle 7 [Source:HGNC Symbol;Acc:HGNC:1745]	-0.22380115	
GOLGA8A	golgin A8 family member A [Source:HGNC Symbol;Acc:HGNC:31972]	-0.22382134	
RNF11	ring finger protein 11 [Source:HGNC Symbol;Acc:HGNC:10056]	-0.22396114	
NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	-0.22398062	
IMMP1L	inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317]	-0.22400375	
ASZ1	ankyrin repeat, SAM and basic leucine zipper domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1350]	-0.22412454	
VAMP3	vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]	-0.22414935	
CORO1C	coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]	-0.22421141	
GNG10	G protein subunit gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]	-0.22421852	
BCL10	BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]	-0.22430815	
